"disease","country","mean_value","lower_95","upper_95","median_value"
"COVID-19","KIR",0.29848,-0.09632,0.685351,0.307482
"HPV","KIR",340.070667,281.813799,404.077046,340.112368
"HepB","KIR",197.868534,147.117546,291.783868,191.66666
"Hib","KIR",173.384601,126.975832,230.649315,172.291748
"Measles","KIR",307.679645,250.750902,356.02073,309.818286
"PCV","KIR",97.189325,32.574617,165.061874,97.231832
"Rota","KIR",41.468914,2.995708,75.546353,39.876247
"Rubella","KIR",25.478353,-6.325732,64.429499,24.065579
"Typhoid","KIR",25.231103,2.361906,83.123418,20.513365
