"disease","country","mean_value","lower_95","upper_95","median_value"
"COVID-19","SRB",1.440127,0.833306,2.420044,1.374513
"HPV","SRB",25.995421,17.170063,34.975527,25.757924
"HepB","SRB",2.098331,1.691699,2.530971,2.089298
"Hib","SRB",0.075099,-0.274571,0.377855,0.076734
"Measles","SRB",2.127552,1.620126,2.596316,2.127312
"PCV","SRB",0.053735,-0.224185,0.351186,0.053913
"Rota","SRB",0.007738,-0.08031,0.12841,0.006968
"Rubella","SRB",0.170688,0.026181,0.401706,0.148726
