"disease","country","mean_value","lower_95","upper_95","median_value"
"COVID-19","DZA",0.045249,0.004023,0.101124,0.043832
"HPV","DZA",4.775851,4.160836,5.464913,4.775435
"HepB","DZA",3.812913,2.914919,4.693117,3.796305
"Hib","DZA",0.731074,0.500051,0.999381,0.71909
"Measles","DZA",6.237441,4.677562,7.402985,6.332932
"PCV","DZA",0.552564,-0.069311,1.158811,0.55731
"Rota","DZA",0.265565,-0.685533,1.238024,0.290751
"Rubella","DZA",0.51783,0.222818,0.882549,0.502493
