"disease","Counts","lower_bound","upper_bound"
"JE",2,-0.6322,-0.6277
"Typhoid",10,-0.6303,-0.6246
"JE",2,-0.6277,-0.6232
"Cholera",10,-0.6268,-0.6164
"YF",2,-0.6266,-0.619
"Rota",2,-0.6258,-0.6221
"Typhoid",6,-0.6246,-0.6188
"JE",3,-0.6232,-0.6187
"Rota",6,-0.6221,-0.6183
"Typhoid",12,-0.6188,-0.6131
"JE",4,-0.6187,-0.6142
"Rota",4,-0.6183,-0.6146
"Cholera",5,-0.6164,-0.6061
"Rota",1,-0.6146,-0.6109
"Typhoid",12,-0.6131,-0.6074
"Rubella",3,-0.6126,-0.6089
"YF",3,-0.6114,-0.6038
"Rota",4,-0.6109,-0.6071
"JE",3,-0.6097,-0.6052
"Typhoid",3,-0.6074,-0.6017
"Rota",9,-0.6071,-0.6034
"Cholera",6,-0.6061,-0.5957
"YF",2,-0.6038,-0.5962
"Rota",8,-0.6034,-0.5997
"Typhoid",7,-0.6017,-0.596
"JE",2,-0.6008,-0.5963
"Rota",6,-0.5997,-0.5959
"Rubella",1,-0.5978,-0.5941
"JE",2,-0.5963,-0.5918
"YF",2,-0.5962,-0.5886
"Typhoid",9,-0.596,-0.5902
"Rota",4,-0.5959,-0.5922
"Cholera",5,-0.5957,-0.5853
"Rota",3,-0.5922,-0.5885
"Typhoid",6,-0.5902,-0.5845
"Rota",6,-0.5885,-0.5847
"Cholera",6,-0.5853,-0.575
"Rota",11,-0.5847,-0.581
"Typhoid",7,-0.5845,-0.5788
"JE",2,-0.5828,-0.5783
"YF",4,-0.5811,-0.5735
"Rota",8,-0.581,-0.5773
"Rubella",1,-0.5794,-0.5757
"Typhoid",10,-0.5788,-0.5731
"JE",2,-0.5783,-0.5738
"Rota",3,-0.5773,-0.5735
"Cholera",3,-0.575,-0.5646
"JE",1,-0.5738,-0.5693
"Rota",11,-0.5735,-0.5698
"YF",2,-0.5735,-0.5659
"Typhoid",5,-0.5731,-0.5674
"Rubella",1,-0.572,-0.5675
"Rota",7,-0.5698,-0.5661
"Typhoid",8,-0.5674,-0.5616
"Rota",14,-0.5661,-0.5623
"YF",1,-0.5659,-0.5583
"Cholera",3,-0.5646,-0.5542
"Rota",6,-0.5623,-0.5586
"Typhoid",8,-0.5616,-0.5559
"JE",1,-0.5603,-0.5558
"Rota",3,-0.5586,-0.5548
"YF",5,-0.5583,-0.5507
"Typhoid",7,-0.5559,-0.5502
"JE",2,-0.5558,-0.5513
"Rota",3,-0.5548,-0.5511
"Cholera",3,-0.5542,-0.5438
"Rota",6,-0.5511,-0.5474
"YF",5,-0.5507,-0.5431
"Typhoid",7,-0.5502,-0.5445
"Rota",6,-0.5474,-0.5436
"Typhoid",7,-0.5445,-0.5388
"Cholera",2,-0.5438,-0.5335
"Rota",6,-0.5436,-0.5399
"YF",2,-0.5431,-0.5355
"JE",1,-0.5423,-0.5378
"Rota",7,-0.5399,-0.5362
"Typhoid",7,-0.5388,-0.533
"JE",1,-0.5378,-0.5333
"Rota",11,-0.5362,-0.5324
"YF",8,-0.5355,-0.528
"Cholera",1,-0.5335,-0.5231
"JE",1,-0.5333,-0.5288
"Typhoid",4,-0.533,-0.5273
"Rota",5,-0.5324,-0.5287
"Rota",9,-0.5287,-0.525
"YF",6,-0.528,-0.5204
"Typhoid",2,-0.5273,-0.5216
"Rota",4,-0.525,-0.5212
"Typhoid",4,-0.5216,-0.5159
"Rota",5,-0.5212,-0.5175
"YF",7,-0.5204,-0.5128
"Rota",6,-0.5175,-0.5138
"Typhoid",6,-0.5159,-0.5102
"Rota",4,-0.5138,-0.51
"YF",3,-0.5128,-0.5052
"Cholera",2,-0.5127,-0.5023
"Typhoid",3,-0.5102,-0.5044
"Rota",4,-0.51,-0.5063
"Rota",7,-0.5063,-0.5026
"YF",12,-0.5052,-0.4976
"Typhoid",7,-0.5044,-0.4987
"Rota",9,-0.5026,-0.4988
"Rota",3,-0.4988,-0.4951
"Typhoid",3,-0.4987,-0.493
"YF",7,-0.4976,-0.49
"JE",1,-0.4974,-0.4929
"Rota",3,-0.4951,-0.4914
"Typhoid",4,-0.493,-0.4873
"JE",1,-0.4929,-0.4884
"Rota",4,-0.4914,-0.4876
"YF",5,-0.49,-0.4824
"Rota",9,-0.4876,-0.4839
"Typhoid",3,-0.4873,-0.4816
"Rota",6,-0.4839,-0.4802
"YF",3,-0.4824,-0.4748
"Cholera",3,-0.4816,-0.4712
"Typhoid",5,-0.4816,-0.4758
"Rota",3,-0.4802,-0.4764
"Rota",3,-0.4764,-0.4727
"Typhoid",4,-0.4758,-0.4701
"YF",9,-0.4748,-0.4673
"Rota",6,-0.4727,-0.469
"Typhoid",3,-0.4701,-0.4644
"Rota",4,-0.469,-0.4652
"YF",3,-0.4673,-0.4597
"Rota",11,-0.4652,-0.4615
"Typhoid",2,-0.4644,-0.4587
"Rota",13,-0.4615,-0.4577
"YF",6,-0.4597,-0.4521
"Typhoid",1,-0.4587,-0.453
"Rota",7,-0.4577,-0.454
"JE",1,-0.4569,-0.4515
"Rota",7,-0.454,-0.4503
"Typhoid",2,-0.453,-0.4472
"YF",1,-0.4521,-0.4445
"Rota",7,-0.4503,-0.4465
"Rota",7,-0.4465,-0.4428
"YF",8,-0.4445,-0.4369
"Rota",7,-0.4428,-0.4391
"Typhoid",3,-0.4415,-0.4358
"Cholera",1,-0.4401,-0.4297
"Rota",13,-0.4391,-0.4353
"YF",3,-0.4369,-0.4293
"Typhoid",1,-0.4358,-0.4301
"Rota",6,-0.4353,-0.4316
"Rota",10,-0.4316,-0.4279
"Typhoid",4,-0.4301,-0.4244
"YF",8,-0.4293,-0.4217
"Rota",8,-0.4279,-0.4241
"Typhoid",1,-0.4244,-0.4186
"Rota",14,-0.4241,-0.4204
"YF",8,-0.4217,-0.4141
"Rota",17,-0.4204,-0.4167
"Cholera",2,-0.4193,-0.409
"Rota",5,-0.4167,-0.4129
"YF",3,-0.4141,-0.4066
"Rota",12,-0.4129,-0.4092
"Typhoid",2,-0.4129,-0.4072
"Rota",12,-0.4092,-0.4055
"Typhoid",1,-0.4072,-0.4015
"YF",8,-0.4066,-0.399
"Rota",14,-0.4055,-0.4017
"Rota",16,-0.4017,-0.398
"Typhoid",2,-0.4015,-0.3958
"PCV",2,-0.399,-0.3947
"YF",5,-0.399,-0.3914
"Rota",6,-0.398,-0.3943
"Rota",15,-0.3943,-0.3905
"YF",10,-0.3914,-0.3838
"Rota",13,-0.3905,-0.3868
"Rota",11,-0.3868,-0.3831
"Typhoid",1,-0.3843,-0.3786
"YF",8,-0.3838,-0.3762
"Rota",14,-0.3831,-0.3793
"Rota",12,-0.3793,-0.3756
"Typhoid",1,-0.3786,-0.3729
"YF",11,-0.3762,-0.3686
"Rota",9,-0.3756,-0.3719
"Rota",19,-0.3719,-0.3681
"YF",8,-0.3686,-0.361
"Rota",15,-0.3681,-0.3644
"Rota",14,-0.3644,-0.3606
"YF",6,-0.361,-0.3534
"Rota",13,-0.3606,-0.3569
"PCV",1,-0.3595,-0.3559
"Rota",16,-0.3569,-0.3532
"Typhoid",1,-0.3557,-0.3489
"YF",7,-0.3534,-0.3459
"Rota",6,-0.3532,-0.3494
"Rota",6,-0.3494,-0.3457
"YF",11,-0.3459,-0.3383
"Rota",9,-0.3457,-0.342
"Rota",7,-0.342,-0.3382
"PCV",1,-0.3418,-0.3383
"PCV",3,-0.3383,-0.3348
"YF",11,-0.3383,-0.3307
"Rota",5,-0.3382,-0.3345
"PCV",1,-0.3348,-0.3312
"Rota",7,-0.3345,-0.3308
"Rota",5,-0.3308,-0.327
"YF",10,-0.3307,-0.3231
"Rota",8,-0.327,-0.3233
"Cholera",1,-0.326,-0.3156
"PCV",1,-0.3242,-0.3206
"Rota",9,-0.3233,-0.3196
"YF",9,-0.3231,-0.3155
"Rota",6,-0.3196,-0.3158
"PCV",2,-0.3171,-0.3136
"Rota",2,-0.3158,-0.3121
"YF",12,-0.3155,-0.3079
"PCV",1,-0.3136,-0.3101
"Rota",6,-0.3121,-0.3084
"PCV",2,-0.3101,-0.3065
"Meningitis",1,-0.3096,-0.3082
"Rota",12,-0.3084,-0.3046
"YF",11,-0.3079,-0.3003
"Meningitis",1,-0.3071,-0.306
"Rota",3,-0.3046,-0.3009
"Rota",5,-0.3009,-0.2972
"YF",8,-0.3003,-0.2927
"Rota",4,-0.2972,-0.2934
"PCV",2,-0.2959,-0.2924
"Meningitis",1,-0.2946,-0.2935
"Rota",6,-0.2934,-0.2897
"YF",17,-0.2927,-0.2852
"Rota",9,-0.2897,-0.286
"PCV",3,-0.2889,-0.2854
"Meningitis",1,-0.2878,-0.2867
"Meningitis",1,-0.2867,-0.2855
"Rota",4,-0.286,-0.2822
"PCV",2,-0.2854,-0.2818
"YF",12,-0.2852,-0.2776
"Rota",5,-0.2822,-0.2785
"Meningitis",1,-0.2821,-0.281
"PCV",1,-0.2818,-0.2783
"Meningitis",1,-0.2799,-0.2787
"Rota",12,-0.2785,-0.2748
"PCV",4,-0.2783,-0.2748
"Meningitis",1,-0.2776,-0.2765
"YF",12,-0.2776,-0.27
"Meningitis",1,-0.2753,-0.2742
"PCV",2,-0.2748,-0.2712
"Rota",8,-0.2748,-0.271
"Meningitis",3,-0.2742,-0.2731
"Meningitis",3,-0.2731,-0.2719
"Meningitis",2,-0.2719,-0.2708
"Rota",6,-0.271,-0.2673
"Meningitis",1,-0.2708,-0.2697
"YF",11,-0.27,-0.2624
"Meningitis",1,-0.2697,-0.2685
"Meningitis",1,-0.2685,-0.2674
"PCV",3,-0.2677,-0.2642
"Meningitis",1,-0.2674,-0.2663
"Rota",7,-0.2673,-0.2635
"PCV",2,-0.2642,-0.2607
"Meningitis",4,-0.264,-0.2629
"Rota",6,-0.2635,-0.2598
"Meningitis",2,-0.2629,-0.2617
"YF",19,-0.2624,-0.2548
"Meningitis",3,-0.2617,-0.2606
"Meningitis",2,-0.2606,-0.2595
"Rota",8,-0.2598,-0.2561
"Meningitis",1,-0.2583,-0.2572
"Meningitis",3,-0.2572,-0.2561
"PCV",1,-0.2571,-0.2536
"Meningitis",5,-0.2561,-0.2549
"Rota",10,-0.2561,-0.2523
"Meningitis",2,-0.2549,-0.2538
"YF",15,-0.2548,-0.2472
"Meningitis",6,-0.2538,-0.2527
"PCV",3,-0.2536,-0.2501
"Meningitis",1,-0.2527,-0.2515
"Rota",5,-0.2523,-0.2486
"Meningitis",1,-0.2515,-0.2504
"Meningitis",3,-0.2504,-0.2493
"PCV",4,-0.2501,-0.2465
"Meningitis",1,-0.2493,-0.2481
"Rota",8,-0.2486,-0.2449
"Meningitis",3,-0.2481,-0.247
"YF",11,-0.2472,-0.2396
"Meningitis",3,-0.247,-0.2458
"PCV",3,-0.2465,-0.243
"Meningitis",1,-0.2458,-0.2447
"Rota",9,-0.2449,-0.2411
"Meningitis",3,-0.2447,-0.2436
"Meningitis",4,-0.2436,-0.2424
"Cholera",1,-0.243,-0.2305
"PCV",3,-0.243,-0.2395
"Meningitis",7,-0.2424,-0.2413
"Meningitis",3,-0.2413,-0.2402
"Rota",5,-0.2411,-0.2374
"Meningitis",7,-0.2402,-0.239
"YF",9,-0.2396,-0.232
"PCV",5,-0.2395,-0.236
"Meningitis",6,-0.239,-0.2379
"Meningitis",10,-0.2379,-0.2368
"Rota",4,-0.2374,-0.2337
"Meningitis",8,-0.2368,-0.2356
"PCV",6,-0.236,-0.2324
"Meningitis",5,-0.2356,-0.2345
"Meningitis",4,-0.2345,-0.2334
"Rota",5,-0.2337,-0.2299
"Meningitis",3,-0.2334,-0.2322
"PCV",4,-0.2324,-0.2289
"Meningitis",10,-0.2322,-0.2311
"YF",15,-0.232,-0.2245
"Meningitis",8,-0.2311,-0.23
"Meningitis",6,-0.23,-0.2288
"Rota",5,-0.2299,-0.2262
"PCV",9,-0.2289,-0.2254
"Meningitis",4,-0.2288,-0.2277
"Meningitis",8,-0.2277,-0.2266
"Meningitis",7,-0.2266,-0.2254
"Rota",7,-0.2262,-0.2225
"Meningitis",10,-0.2254,-0.2243
"PCV",11,-0.2254,-0.2218
"YF",15,-0.2245,-0.2169
"Meningitis",7,-0.2243,-0.2232
"Meningitis",7,-0.2232,-0.222
"Rota",9,-0.2225,-0.2187
"Meningitis",12,-0.222,-0.2209
"PCV",6,-0.2218,-0.2183
"Meningitis",7,-0.2209,-0.2198
"Meningitis",11,-0.2198,-0.2186
"Rota",4,-0.2187,-0.215
"Meningitis",11,-0.2186,-0.2175
"PCV",6,-0.2183,-0.2148
"Meningitis",9,-0.2175,-0.2164
"YF",10,-0.2169,-0.2093
"Meningitis",8,-0.2164,-0.2152
"Meningitis",9,-0.2152,-0.2141
"Rota",9,-0.215,-0.2113
"PCV",4,-0.2148,-0.2113
"Meningitis",13,-0.2141,-0.213
"Meningitis",13,-0.213,-0.2118
"Meningitis",16,-0.2118,-0.2107
"PCV",6,-0.2113,-0.2077
"Rota",7,-0.2113,-0.2075
"Meningitis",10,-0.2107,-0.2096
"Meningitis",15,-0.2096,-0.2084
"YF",5,-0.2093,-0.2017
"Meningitis",12,-0.2084,-0.2073
"PCV",5,-0.2077,-0.2042
"Rota",4,-0.2075,-0.2038
"Meningitis",19,-0.2073,-0.2062
"Meningitis",13,-0.2062,-0.205
"Meningitis",11,-0.205,-0.2039
"PCV",5,-0.2042,-0.2007
"Meningitis",10,-0.2039,-0.2027
"Rota",3,-0.2038,-0.2001
"Meningitis",9,-0.2027,-0.2016
"YF",13,-0.2017,-0.1941
"Meningitis",17,-0.2016,-0.2005
"PCV",6,-0.2007,-0.1971
"Meningitis",13,-0.2005,-0.1993
"Meningitis",4,-0.1993,-0.1982
"Meningitis",19,-0.1982,-0.1971
"Meningitis",7,-0.1971,-0.1959
"PCV",8,-0.1971,-0.1936
"Rota",4,-0.1963,-0.1926
"Meningitis",13,-0.1959,-0.1948
"Meningitis",10,-0.1948,-0.1937
"YF",18,-0.1941,-0.1865
"Meningitis",17,-0.1937,-0.1925
"PCV",9,-0.1936,-0.1901
"Rota",6,-0.1926,-0.1889
"Meningitis",10,-0.1925,-0.1914
"Meningitis",9,-0.1914,-0.1903
"Meningitis",13,-0.1903,-0.1891
"PCV",9,-0.1901,-0.1866
"Meningitis",14,-0.1891,-0.188
"Rota",6,-0.1889,-0.1851
"Meningitis",12,-0.188,-0.1869
"Meningitis",14,-0.1869,-0.1857
"PCV",12,-0.1866,-0.183
"YF",11,-0.1865,-0.1789
"Meningitis",7,-0.1857,-0.1846
"Rota",8,-0.1851,-0.1814
"Meningitis",9,-0.1846,-0.1835
"Meningitis",11,-0.1835,-0.1823
"PCV",9,-0.183,-0.1795
"Meningitis",15,-0.1823,-0.1812
"Rota",7,-0.1814,-0.1777
"Meningitis",16,-0.1812,-0.1801
"Meningitis",10,-0.1801,-0.1789
"PCV",9,-0.1795,-0.176
"Meningitis",8,-0.1789,-0.1778
"YF",12,-0.1789,-0.1713
"Meningitis",11,-0.1778,-0.1767
"Rota",4,-0.1777,-0.1739
"Meningitis",12,-0.1767,-0.1755
"PCV",7,-0.176,-0.1724
"Meningitis",12,-0.1755,-0.1744
"Meningitis",10,-0.1744,-0.1733
"Rota",5,-0.1739,-0.1702
"Meningitis",9,-0.1733,-0.1721
"PCV",8,-0.1724,-0.1689
"Meningitis",7,-0.1721,-0.171
"YF",12,-0.1713,-0.1638
"Meningitis",9,-0.171,-0.1699
"Rota",3,-0.1702,-0.1664
"Meningitis",13,-0.1699,-0.1687
"PCV",7,-0.1689,-0.1654
"Meningitis",16,-0.1687,-0.1676
"Meningitis",14,-0.1676,-0.1665
"Meningitis",17,-0.1665,-0.1653
"Rota",3,-0.1664,-0.1627
"PCV",5,-0.1654,-0.1618
"Meningitis",5,-0.1653,-0.1642
"Meningitis",12,-0.1642,-0.1631
"YF",14,-0.1638,-0.1562
"Meningitis",9,-0.1631,-0.1619
"Rota",2,-0.1627,-0.159
"Meningitis",8,-0.1619,-0.1608
"PCV",10,-0.1618,-0.1583
"Meningitis",3,-0.1608,-0.1596
"Meningitis",13,-0.1596,-0.1585
"Rota",2,-0.159,-0.1552
"Meningitis",7,-0.1585,-0.1574
"PCV",14,-0.1583,-0.1548
"Meningitis",13,-0.1574,-0.1562
"Meningitis",10,-0.1562,-0.1551
"YF",13,-0.1562,-0.1486
"Rota",3,-0.1552,-0.1515
"Meningitis",7,-0.1551,-0.154
"PCV",5,-0.1548,-0.1513
"Meningitis",5,-0.154,-0.1528
"Meningitis",8,-0.1528,-0.1517
"Meningitis",7,-0.1517,-0.1506
"Rota",6,-0.1515,-0.1478
"PCV",14,-0.1513,-0.1477
"Meningitis",7,-0.1506,-0.1494
"Meningitis",6,-0.1494,-0.1483
"YF",9,-0.1486,-0.141
"Meningitis",5,-0.1483,-0.1472
"Rota",2,-0.1478,-0.144
"PCV",12,-0.1477,-0.1442
"Meningitis",10,-0.1472,-0.146
"Meningitis",8,-0.146,-0.1449
"Meningitis",4,-0.1449,-0.1438
"PCV",10,-0.1442,-0.1407
"Rota",7,-0.144,-0.1403
"Meningitis",2,-0.1438,-0.1426
"Meningitis",4,-0.1426,-0.1415
"Meningitis",4,-0.1415,-0.1404
"YF",10,-0.141,-0.1334
"PCV",9,-0.1407,-0.1371
"Meningitis",4,-0.1404,-0.1392
"Rota",6,-0.1403,-0.1366
"Meningitis",8,-0.1392,-0.1381
"Meningitis",2,-0.1381,-0.137
"PCV",9,-0.1371,-0.1336
"Meningitis",2,-0.137,-0.1358
"Rota",2,-0.1366,-0.1328
"Meningitis",4,-0.1358,-0.1347
"Meningitis",3,-0.1347,-0.1336
"Meningitis",6,-0.1336,-0.1324
"PCV",19,-0.1336,-0.1301
"YF",18,-0.1334,-0.1258
"Rota",2,-0.1328,-0.1291
"Meningitis",4,-0.1324,-0.1313
"Meningitis",5,-0.1313,-0.1302
"Meningitis",4,-0.1302,-0.129
"PCV",4,-0.1301,-0.1266
"Rota",3,-0.1291,-0.1254
"Meningitis",1,-0.129,-0.1279
"Meningitis",2,-0.1279,-0.1268
"PCV",16,-0.1266,-0.123
"YF",16,-0.1258,-0.1182
"Meningitis",4,-0.1256,-0.1245
"Rota",2,-0.1254,-0.1216
"Meningitis",3,-0.1234,-0.1222
"PCV",11,-0.123,-0.1195
"Rota",3,-0.1216,-0.1179
"Meningitis",3,-0.1211,-0.12
"Meningitis",2,-0.12,-0.1188
"PCV",12,-0.1195,-0.116
"YF",15,-0.1182,-0.1107
"Rota",1,-0.1179,-0.1142
"Meningitis",4,-0.1177,-0.1165
"Meningitis",1,-0.1165,-0.1154
"PCV",11,-0.116,-0.1124
"Meningitis",1,-0.1154,-0.1143
"Rota",3,-0.1142,-0.1104
"PCV",12,-0.1124,-0.1089
"Meningitis",1,-0.1109,-0.1097
"YF",13,-0.1107,-0.1031
"Rota",3,-0.1104,-0.1067
"PCV",21,-0.1089,-0.1054
"Meningitis",1,-0.1086,-0.1075
"Rota",2,-0.1067,-0.103
"PCV",8,-0.1054,-0.1019
"Meningitis",1,-0.1052,-0.1041
"YF",11,-0.1031,-0.09548
"Rota",2,-0.103,-0.09923
"PCV",7,-0.1019,-0.09833
"Rota",1,-0.09923,-0.09549
"PCV",16,-0.09833,-0.0948
"Rota",2,-0.09549,-0.09176
"YF",14,-0.09548,-0.08789
"Meningitis",1,-0.095,-0.09386
"PCV",11,-0.0948,-0.09127
"PCV",8,-0.09127,-0.08775
"Hib",1,-0.08953,-0.08686
"Rota",1,-0.08802,-0.08429
"YF",15,-0.08789,-0.0803
"PCV",13,-0.08775,-0.08422
"Rota",1,-0.08429,-0.08055
"PCV",11,-0.08422,-0.08069
"Meningitis",1,-0.08366,-0.0823
"PCV",11,-0.08069,-0.07716
"Rota",2,-0.08055,-0.07682
"YF",13,-0.0803,-0.07271
"Hib",1,-0.07794,-0.07571
"PCV",7,-0.07716,-0.07363
"Rota",1,-0.07682,-0.07309
"Hib",1,-0.07571,-0.07348
"PCV",11,-0.07363,-0.0701
"Rota",3,-0.07309,-0.06935
"YF",16,-0.07271,-0.06513
"PCV",11,-0.0701,-0.06657
"Rota",1,-0.06935,-0.06562
"PCV",14,-0.06657,-0.06304
"YF",13,-0.06513,-0.05754
"PCV",14,-0.06304,-0.05952
"Rota",2,-0.06188,-0.05815
"PCV",17,-0.05952,-0.05599
"YF",17,-0.05754,-0.04995
"PCV",3,-0.05599,-0.05246
"PCV",4,-0.05246,-0.04893
"YF",10,-0.04995,-0.04236
"PCV",13,-0.04893,-0.0454
"PCV",13,-0.0454,-0.04187
"Rota",1,-0.04321,-0.03947
"YF",8,-0.04236,-0.03478
"PCV",6,-0.04187,-0.03834
"Rota",1,-0.03947,-0.03574
"PCV",7,-0.03834,-0.03481
"Rota",1,-0.03574,-0.032
"PCV",10,-0.03481,-0.03129
"YF",12,-0.03478,-0.02719
"PCV",12,-0.03129,-0.02776
"Hib",1,-0.03113,-0.0289
"Hib",1,-0.0289,-0.02667
"Rota",3,-0.02827,-0.02454
"PCV",9,-0.02776,-0.02423
"YF",6,-0.02719,-0.0196
"Rota",1,-0.02454,-0.0208
"PCV",7,-0.02423,-0.0207
"Rota",2,-0.0208,-0.01707
"PCV",11,-0.0207,-0.01717
"YF",7,-0.0196,-0.01202
"PCV",7,-0.01717,-0.01364
"Rota",1,-0.01707,-0.01333
"PCV",8,-0.01364,-0.01011
"Rota",1,-0.01333,-0.009597
"YF",10,-0.01202,-0.004428
"PCV",7,-0.01011,-0.006585
"Rota",1,-0.009597,-0.005863
"Hib",1,-0.006605,-0.004375
"PCV",14,-0.006585,-0.003056
"YF",10,-0.004428,0.003159
"Hib",1,-0.004375,-0.002146
"PCV",11,-0.003056,0.0004728
"Hib",3,-0.002146,8.319e-05
"Hib",1,8.319e-05,0.002312
"PCV",13,0.0004728,0.004002
"Hib",3,0.002312,0.004542
"YF",12,0.003159,0.01075
"PCV",7,0.004002,0.00753
"Hib",2,0.004542,0.006771
"Hib",2,0.006771,0.009
"PCV",12,0.00753,0.01106
"Hib",1,0.009,0.01123
"YF",10,0.01075,0.01833
"PCV",13,0.01106,0.01459
"Hib",1,0.01123,0.01346
"Rota",1,0.01281,0.01654
"Hib",6,0.01346,0.01569
"PCV",7,0.01459,0.01812
"Hib",3,0.01569,0.01792
"Rota",1,0.01654,0.02028
"Hib",4,0.01792,0.02015
"PCV",6,0.01812,0.02165
"YF",7,0.01833,0.02592
"Hib",7,0.02015,0.02238
"PCV",9,0.02165,0.02517
"Hib",4,0.02238,0.02461
"Hib",4,0.02461,0.02683
"PCV",12,0.02517,0.0287
"YF",11,0.02592,0.03351
"Hib",6,0.02683,0.02906
"PCV",6,0.0287,0.03223
"Hib",4,0.02906,0.03129
"Hib",4,0.03129,0.03352
"PCV",5,0.03223,0.03576
"YF",9,0.03351,0.0411
"Hib",5,0.03352,0.03575
"Hib",6,0.03575,0.03798
"PCV",10,0.03576,0.03929
"Hib",4,0.03798,0.04021
"PCV",6,0.03929,0.04282
"Hib",10,0.04021,0.04244
"YF",6,0.0411,0.04868
"Hib",8,0.04244,0.04467
"PCV",7,0.04282,0.04635
"Hib",6,0.04467,0.0469
"PCV",6,0.04635,0.04988
"Rota",1,0.04642,0.0509
"Hib",8,0.0469,0.04913
"YF",4,0.04868,0.05627
"Hib",13,0.04913,0.05136
"PCV",7,0.04988,0.0534
"Hib",6,0.05136,0.05359
"PCV",4,0.0534,0.05693
"Hib",13,0.05359,0.05582
"Hib",12,0.05582,0.05804
"YF",3,0.05627,0.06386
"PCV",13,0.05693,0.06046
"Hib",9,0.05804,0.06027
"Hib",10,0.06027,0.0625
"PCV",8,0.06046,0.06399
"Hib",9,0.0625,0.06473
"YF",5,0.06386,0.07144
"PCV",9,0.06399,0.06752
"Hib",8,0.06473,0.06696
"Hib",12,0.06696,0.06919
"PCV",6,0.06752,0.07105
"Hib",10,0.06919,0.07142
"PCV",3,0.07105,0.07458
"Hib",9,0.07142,0.07365
"YF",8,0.07144,0.07903
"Hib",12,0.07365,0.07588
"PCV",7,0.07458,0.07811
"Hib",8,0.07588,0.07811
"Hib",11,0.07811,0.08034
"PCV",8,0.07811,0.08163
"YF",9,0.07903,0.08662
"Hib",6,0.08034,0.08257
"PCV",9,0.08163,0.08516
"Hib",5,0.08257,0.0848
"Hib",15,0.0848,0.08703
"PCV",5,0.08516,0.08869
"YF",8,0.08662,0.09421
"Hib",12,0.08703,0.08925
"PCV",5,0.08869,0.09222
"Hib",12,0.08925,0.09148
"Hib",11,0.09148,0.09371
"PCV",8,0.09222,0.09575
"Hib",7,0.09371,0.09594
"YF",10,0.09421,0.1018
"PCV",2,0.09575,0.09928
"Hib",8,0.09594,0.09817
"Hib",4,0.09817,0.1004
"PCV",3,0.09928,0.1028
"Hib",10,0.1004,0.1026
"YF",4,0.1018,0.1094
"Hib",15,0.1026,0.1049
"PCV",2,0.1028,0.1063
"Hib",16,0.1049,0.1071
"PCV",6,0.1063,0.1099
"Hib",7,0.1071,0.1093
"Hib",8,0.1093,0.1115
"YF",9,0.1094,0.117
"PCV",3,0.1099,0.1134
"Hib",13,0.1115,0.1138
"PCV",2,0.1134,0.1169
"Hib",10,0.1138,0.116
"Hib",9,0.116,0.1182
"PCV",6,0.1169,0.1205
"YF",3,0.117,0.1246
"Hib",13,0.1182,0.1205
"Hib",4,0.1205,0.1227
"PCV",2,0.1205,0.124
"Hib",9,0.1227,0.1249
"PCV",4,0.124,0.1275
"YF",10,0.1246,0.1321
"Hib",12,0.1249,0.1272
"Hib",14,0.1272,0.1294
"PCV",5,0.1275,0.131
"Hib",4,0.1294,0.1316
"PCV",4,0.131,0.1346
"Hib",7,0.1316,0.1338
"YF",7,0.1321,0.1397
"Hib",14,0.1338,0.1361
"PCV",3,0.1346,0.1381
"Hib",12,0.1361,0.1383
"PCV",3,0.1381,0.1416
"Hib",11,0.1383,0.1405
"YF",8,0.1397,0.1473
"Hib",9,0.1405,0.1428
"PCV",2,0.1416,0.1452
"Hib",11,0.1428,0.145
"Hib",9,0.145,0.1472
"PCV",7,0.1452,0.1487
"Hib",8,0.1472,0.1494
"YF",3,0.1473,0.1549
"PCV",2,0.1487,0.1522
"Hib",11,0.1494,0.1517
"Hib",12,0.1517,0.1539
"PCV",5,0.1522,0.1557
"Hib",14,0.1539,0.1561
"YF",3,0.1549,0.1625
"PCV",3,0.1557,0.1593
"Hib",15,0.1561,0.1584
"Hib",11,0.1584,0.1606
"PCV",3,0.1593,0.1628
"Hib",11,0.1606,0.1628
"YF",4,0.1625,0.1701
"Hib",10,0.1628,0.1651
"Hib",11,0.1651,0.1673
"PCV",1,0.1663,0.1699
"Hib",6,0.1673,0.1695
"Hib",10,0.1695,0.1717
"PCV",1,0.1699,0.1734
"YF",4,0.1701,0.1777
"Hib",13,0.1717,0.174
"PCV",2,0.1734,0.1769
"Hib",8,0.174,0.1762
"Hib",11,0.1762,0.1784
"PCV",3,0.1769,0.1804
"YF",3,0.1777,0.1853
"Hib",8,0.1784,0.1807
"PCV",2,0.1804,0.184
"Hib",9,0.1807,0.1829
"Hib",5,0.1829,0.1851
"PCV",1,0.184,0.1875
"Malaria",1,0.1847,0.1867
"Hib",6,0.1851,0.1873
"YF",7,0.1853,0.1928
"Hib",8,0.1873,0.1896
"PCV",2,0.1875,0.191
"Hib",8,0.1896,0.1918
"Hib",8,0.1918,0.194
"YF",7,0.1928,0.2004
"Hib",13,0.194,0.1963
"PCV",2,0.1946,0.1981
"Hib",7,0.1963,0.1985
"PCV",1,0.1981,0.2016
"Hib",8,0.1985,0.2007
"YF",4,0.2004,0.208
"Hib",7,0.2007,0.2029
"Hib",8,0.2029,0.2052
"Hib",5,0.2052,0.2074
"Hib",5,0.2074,0.2096
"YF",4,0.208,0.2156
