"disease","country","mean_value","lower_95","upper_95","median_value"
"COVID-19","XK",0,0,0,0
"HPV","XK",21.733197,18.019569,25.411639,21.774397
"HepB","XK",2.221699,1.70834,2.869061,2.185881
"Hib","XK",0.504704,0.362206,0.689923,0.488408
"Measles","XK",4.198804,3.305597,4.938597,4.210754
"PCV","XK",0.229032,0.145477,0.322781,0.227245
"Rota","XK",0.002481,0.002146,0.002798,0.002487
"Rubella","XK",0.096549,-0.147982,0.367899,0.093825
