"disease","country","mean_value","lower_95","upper_95","median_value"
"COVID-19","MNG",0.174708,0.072908,0.373842,0.148228
"HPV","MNG",8.898857,7.370522,10.6899,8.872341
"HepB","MNG",9.788137,7.866788,11.987667,9.677991
"Hib","MNG",0.872617,0.591162,1.19262,0.863673
"Measles","MNG",4.039227,3.034082,4.958614,4.042593
"PCV","MNG",0.559636,-0.848176,1.643028,0.575139
"Rota","MNG",0.301883,-0.207442,1.155242,0.299333
"Rubella","MNG",0.248084,-0.030118,0.634452,0.233963
"Typhoid","MNG",0.120298,0.004095,0.913305,0.06161
