"disease","country","mean_value","lower_95","upper_95","median_value"
"COVID-19","HND",0.048892,0.011235,0.088918,0.047115
"HPV","HND",21.999465,17.309307,26.478812,21.943654
"HepB","HND",1.069114,0.768732,1.572862,1.039815
"Hib","HND",0.823369,0.60094,1.106591,0.804049
"Measles","HND",6.195651,4.738028,7.477453,6.216861
"PCV","HND",0.684036,0.226791,1.167979,0.677604
"Rota","HND",0.298344,0.163964,0.434847,0.305688
"Rubella","HND",0.167175,0.010406,0.482669,0.132691
"Typhoid","HND",0.140288,0.008614,0.609409,0.098067
