"disease","country","mean_value","lower_95","upper_95","median_value"
"COVID-19","HND",2.042017,0.93843,3.328028,1.9798
"HPV","HND",1301.554402,961.945035,1618.427068,1306.481107
"HepB","HND",28.887199,21.29697,41.430987,28.225437
"Hib","HND",62.329506,45.650673,83.653447,60.903768
"Measles","HND",445.657478,337.367817,540.388051,447.063306
"PCV","HND",52.885299,18.891062,89.049965,52.546912
"Rota","HND",21.573378,11.660094,31.68324,22.135994
"Rubella","HND",14.189083,0.51721,44.180534,12.600198
"Typhoid","HND",4.582491,0.434412,23.794313,2.796084
