"disease","country","mean_value","lower_95","upper_95","median_value"
"COVID-19","IRN",0.060999,0.009395,0.118401,0.06617
"HPV","IRN",5.705304,5.131835,6.322537,5.69368
"HepB","IRN",1.790605,1.422599,2.440569,1.734383
"Hib","IRN",0.794353,0.46839,1.129103,0.802611
"Measles","IRN",4.763915,3.506798,5.960436,4.749574
"PCV","IRN",0.643748,-0.452005,1.639877,0.665047
"Rota","IRN",0.180666,-0.207113,0.618823,0.15748
"Rubella","IRN",0.13495,0.067826,0.219569,0.129991
