"disease","country","mean_value","lower_95","upper_95","median_value"
"HPV","PRK",10.066796,8.673846,11.493576,10.054048
"HepB","PRK",7.297852,5.704842,9.17809,7.190059
"Hib","PRK",1.223993,0.525879,1.984384,1.235843
"JE","PRK",0.239846,0.103574,0.518603,0.212129
"Measles","PRK",2.36171,1.775724,2.893357,2.370105
"PCV","PRK",0.551514,-1.682988,2.47646,0.667637
"Rota","PRK",0.333453,-0.326125,0.968935,0.327019
"Rubella","PRK",0.30272,0.055241,0.688833,0.272245
