"disease","country","mean_value","lower_95","upper_95","median_value"
"COVID-19","TJK",0.027493,0.005867,0.04929,0.026513
"HPV","TJK",26.064089,20.347627,32.632077,25.900423
"HepB","TJK",3.111916,2.582559,3.711489,3.101029
"Hib","TJK",2.467823,1.585745,3.492763,2.445441
"Measles","TJK",2.037342,1.58221,2.456941,2.042073
"PCV","TJK",1.457866,-2.042917,4.561383,1.41257
"Rota","TJK",0.47263,0.128536,0.854075,0.445961
"Rubella","TJK",0.391107,0.041034,1.17469,0.301979
