"disease","activity_type","country","mean_value","lower_95","upper_95","median_value"
"COVID-19","campaign","VUT",-0.020004,-0.864001,1.16841,-0.106206
"COVID-19","routine","VUT",2.724178,0.48818,5.093691,2.806056
"HPV","campaign","VUT",237.352796,61.88343,688.434158,195.861118
"HPV","routine","VUT",381.693929,199.609355,830.726261,339.986108
"HepB","routine","VUT",212.199114,165.74393,272.353294,210.811038
"Hib","routine","VUT",50.739716,30.605128,72.279713,49.819644
"Measles","campaign","VUT",63.423108,29.272713,82.860672,66.832507
"Measles","routine","VUT",741.347467,625.502115,857.442366,747.904601
"PCV","routine","VUT",21.861569,-37.802493,79.073377,19.607686
"Rota","routine","VUT",29.454951,-23.439291,92.139282,26.0591
"Rubella","campaign","VUT",43.013456,-13.720998,115.576161,38.942681
"Rubella","routine","VUT",5.282833,-0.000895,24.70129,2.695759
"Typhoid","campaign","VUT",9.354963,1.338744,28.553705,7.587635
"Typhoid","routine","VUT",8.460956,0.663917,29.53306,5.91972
