"disease","country","mean_value","lower_95","upper_95","median_value"
"COVID-19","VUT",0.689678,0.229835,1.15556,0.709722
"HPV","VUT",304.830782,126.577883,752.780533,262.929733
"HepB","VUT",212.199114,165.74393,272.353294,210.811038
"Hib","VUT",50.739716,30.605128,72.279713,49.819644
"Measles","VUT",297.999135,243.97184,342.99739,300.177913
"PCV","VUT",21.861569,-37.802493,79.073377,19.607686
"Rota","VUT",29.454951,-23.439291,92.139282,26.0591
"Rubella","VUT",29.506374,-7.225517,77.939603,26.350798
"Typhoid","VUT",9.1522,1.305714,27.794216,7.291894
