"disease","activity_type","country","mean_value","lower_95","upper_95","median_value"
"COVID-19","campaign","LCA",0.227757,0.110873,0.356378,0.229666
"COVID-19","routine","LCA",0,0,0,0
"HPV","routine","LCA",13.4215,7.949942,21.593486,12.855757
"HepB","routine","LCA",0.17247,0.134889,0.218592,0.173832
"Measles","campaign","LCA",-0.068143,-0.268637,0.155521,-0.050083
"Measles","routine","LCA",2.368742,1.665455,3.009724,2.365179
"Rubella","campaign","LCA",0.211916,-1.279668,1.977812,0.165609
"Rubella","routine","LCA",0.082443,0,0.326219,0.051409
