"disease","country","mean_value","lower_95","upper_95","median_value"
"COVID-19","LCA",0.084292,0.041034,0.131893,0.084998
"HPV","LCA",13.4215,7.949942,21.593486,12.855757
"HepB","LCA",0.17247,0.134889,0.218592,0.173832
"Measles","LCA",2.041048,1.409416,2.620624,2.039688
"Rubella","LCA",0.108779,-0.200146,0.509448,0.089436
