"disease","country","mean_value","lower_95","upper_95","median_value"
"COVID-19","GRD",0.029089,0,0.084207,0.013473
"HPV","GRD",9.504001,7.817676,11.383469,9.489547
"HepB","GRD",0.17125,0.135604,0.209286,0.168963
"Measles","GRD",3.19798,2.332474,3.98648,3.205055
"Rubella","GRD",0.132902,-0.215954,0.608416,0.102686
