"disease","country","mean_value","lower_95","upper_95","median_value"
"COVID-19","TUN",0.126465,0.060176,0.257281,0.117878
"HPV","TUN",5.274516,4.631094,6.028326,5.246472
"HepB","TUN",1.900235,1.562499,2.276122,1.886483
"Hib","TUN",0.325699,0.194312,0.472575,0.318859
"Measles","TUN",5.826761,4.319801,7.34743,5.790852
"PCV","TUN",0.222103,-0.320182,0.61146,0.249418
"Rota","TUN",0.06589,-0.169145,0.342897,0.06334
"Rubella","TUN",0.045651,0.008387,0.096159,0.042609
