"disease","country","mean_value","lower_95","upper_95","median_value"
"COVID-19","KGZ",0.063116,0.010467,0.128665,0.063125
"HPV","KGZ",5.537101,4.627817,6.689886,5.510093
"HepB","KGZ",3.236343,2.627229,4.104007,3.177736
"Hib","KGZ",1.348956,0.858984,1.813063,1.332343
"Measles","KGZ",1.673879,1.274853,2.049162,1.679985
"PCV","KGZ",1.129277,0.306812,2.225256,1.119843
"Rota","KGZ",0.159937,-0.299924,0.661722,0.143559
"Rubella","KGZ",0.238934,0.069839,0.465814,0.22551
