"disease","country","mean_value","lower_95","upper_95","median_value"
"COVID-19","KGZ",2.386855,0.961851,3.577995,2.312597
"HPV","KGZ",187.051386,158.261118,220.336829,186.755291
"HepB","KGZ",87.096902,73.222167,104.066562,86.525526
"Hib","KGZ",97.883451,62.909752,130.880703,96.699705
"Measles","KGZ",118.18926,89.24821,144.385806,118.772974
"PCV","KGZ",82.371115,24.589201,159.625478,81.626813
"Rota","KGZ",11.954846,-20.238181,47.457486,10.933729
"Rubella","KGZ",19.346695,7.184629,29.366823,20.31093
