"disease","country","mean_value","lower_95","upper_95","median_value"
"COVID-19","STP",2.974729,1.79501,5.437809,2.849446
"HPV","STP",1404.903206,124.378659,10021.658071,357.36215
"HepB","STP",142.978799,116.474176,175.922309,142.086711
"Hib","STP",98.025385,58.09849,148.653811,96.624008
"Measles","STP",738.837257,574.527999,882.414637,740.270922
"PCV","STP",58.517355,7.476258,108.19407,57.72465
"Rota","STP",14.463169,-14.563417,50.011664,13.942261
"Rubella","STP",24.522817,-31.209703,88.760545,23.675107
"Typhoid","STP",73.369057,12.906571,214.340738,59.792205
