"disease","country","mean_value","lower_95","upper_95","median_value"
"COVID-19","AZE",6.978761,3.974802,13.928918,6.163613
"HPV","AZE",144.384787,119.359168,170.185017,144.009625
"HepB","AZE",105.147351,86.094156,129.69309,104.435579
"Hib","AZE",139.049914,82.720127,188.689279,140.934732
"Measles","AZE",156.843202,119.634554,189.3609,156.517671
"PCV","AZE",108.958625,41.515439,172.639516,111.793253
"Rota","AZE",19.876596,-94.464752,131.770575,17.374018
"Rubella","AZE",15.817631,0.829727,42.211101,14.360483
"Typhoid","AZE",0.709251,0.039055,3.383796,0.284307
