"disease","activity_type","country","mean_value","lower_95","upper_95","median_value"
"COVID-19","campaign","VNM",13.518113,6.490558,25.298751,12.263228
"COVID-19","routine","VNM",0.490069,-0.334438,1.197576,0.549256
"HPV","campaign","VNM",191.27996,167.125526,213.812404,190.972722
"HPV","routine","VNM",206.23717,178.967354,232.063574,205.807334
"HepB","routine","VNM",188.566137,149.39105,239.386427,185.084282
"Hib","routine","VNM",30.705149,16.164516,47.73966,29.954289
"JE","campaign","VNM",5.361479,1.955719,14.189453,4.679655
"JE","routine","VNM",129.918556,86.662026,185.616981,129.329373
"Measles","campaign","VNM",6.431105,1.316959,13.801568,6.333579
"Measles","routine","VNM",294.079916,218.586377,364.959187,294.151401
"PCV","routine","VNM",18.653901,-67.319666,95.869409,20.531209
"Rota","routine","VNM",13.120854,-31.999085,53.420284,12.605582
"Rubella","campaign","VNM",49.405755,25.994947,79.101142,47.007199
"Rubella","routine","VNM",19.900644,8.448253,35.707102,18.638316
