"disease","country","mean_value","lower_95","upper_95","median_value"
"COVID-19","GTM",11.789695,6.844712,20.554974,11.798898
"HPV","GTM",625.23393,535.610186,724.863862,626.189536
"HepB","GTM",53.58913,43.892722,64.639182,53.316841
"Hib","GTM",100.318266,72.447238,132.609142,99.280708
"Measles","GTM",505.046058,386.207517,607.155687,505.661578
"PCV","GTM",73.583838,19.670956,132.141209,75.217414
"Rota","GTM",32.949666,16.610341,53.180904,32.253208
"Rubella","GTM",11.566523,0.902433,34.963791,9.636632
"Typhoid","GTM",7.755351,0.769952,41.02911,3.972522
