"disease","activity_type","country","mean_value","lower_95","upper_95","median_value"
"COVID-19","campaign","COM",3.109788,1.198666,6.654161,2.735016
"COVID-19","routine","COM",2.534468,1.07478,4.248544,2.364517
"HPV","campaign","COM",525.052411,363.861588,783.483074,511.32314
"HPV","routine","COM",552.822871,380.912042,825.408337,537.883842
"HepB","routine","COM",127.942317,104.345481,154.216904,127.203439
"Hib","routine","COM",232.009897,142.718365,322.498676,233.622957
"Measles","campaign","COM",42.110574,16.473799,69.778154,41.067212
"Measles","routine","COM",803.835215,648.969298,955.621615,804.185821
"PCV","routine","COM",144.616422,-262.895649,505.336383,151.083971
"Rota","routine","COM",47.276305,-140.26155,258.026944,36.779437
"Rubella","campaign","COM",-7.823332,-56.730029,59.4608,-9.864519
"Rubella","routine","COM",18.573728,2.776134,38.251457,17.17593
