"disease","country","mean_value","lower_95","upper_95","median_value"
"COVID-19","UKR",0.220343,0.091137,0.454719,0.20639
"HPV","UKR",3.912486,3.426682,4.393233,3.915661
"HepB","UKR",2.400171,1.941468,2.924567,2.386516
"Hib","UKR",0.19544,0.082214,0.309916,0.198574
"Measles","UKR",2.492698,1.992587,2.963443,2.487878
"PCV","UKR",0.080188,-0.630403,0.779539,0.081982
"Rota","UKR",0.006848,-0.209022,0.212784,-0.007561
"Rubella","UKR",0.198031,0.03996,0.454537,0.169256
