"disease","country","mean_value","lower_95","upper_95","median_value"
"COVID-19","UKR",4.639862,2.031194,8.453104,4.18568
"HPV","UKR",189.895017,155.457685,223.788077,190.072897
"HepB","UKR",70.657755,57.84719,85.234986,70.512079
"Hib","UKR",17.0836,9.11443,25.25711,17.276904
"Measles","UKR",181.058755,143.921582,216.259876,180.907075
"PCV","UKR",7.730188,-42.596362,57.1007,8.015964
"Rota","UKR",1.100065,-13.982932,15.472551,0.210432
"Rubella","UKR",14.100074,1.329933,29.822834,12.541488
