"disease","country","mean_value","lower_95","upper_95","median_value"
"COVID-19","CHN",0,0,0,0
"HPV","CHN",390.162185,294.965285,482.38387,390.247402
"HepB","CHN",202.410854,163.136834,246.279715,201.182529
"Hib","CHN",49.745405,-4.371622,113.983361,50.090677
"JE","CHN",116.522583,80.072793,154.018059,114.936805
"Measles","CHN",274.956597,202.330334,339.904778,275.832308
"PCV","CHN",44.335651,-52.652016,153.356437,43.894685
"Rota","CHN",14.079017,-24.625203,63.094715,12.311264
"Rubella","CHN",1.839798,1.027141,2.684696,1.815269
