"disease","country","mean_value","lower_95","upper_95","median_value"
"COVID-19","CHN",0,0,0,0
"HPV","CHN",6.897879,5.588815,8.181894,6.90355
"HepB","CHN",6.277867,4.99749,7.634428,6.239346
"Hib","CHN",0.606114,-0.099161,1.441853,0.611953
"JE","CHN",0.124748,0.058648,0.275469,0.108003
"Measles","CHN",3.595083,2.671571,4.418155,3.602579
"PCV","CHN",0.53635,-0.734953,1.964844,0.527931
"Rota","CHN",0.174194,-0.340654,0.815752,0.149506
"Rubella","CHN",0.042285,0.021979,0.063877,0.04245
