"disease","country","mean_value","lower_95","upper_95","median_value"
"COVID-19","MKD",0.932319,0.350836,1.76731,0.916842
"HPV","MKD",23.794839,20.284207,27.415868,23.861294
"HepB","MKD",2.438405,1.926472,3.041234,2.435373
"Hib","MKD",0.110912,0.04827,0.178093,0.111653
"Measles","MKD",2.78577,2.132002,3.397082,2.781025
"PCV","MKD",0.059134,-0.329769,0.471909,0.046785
"Rota","MKD",0.067295,-0.150405,0.290278,0.076866
"Rubella","MKD",0.098633,-0.171385,0.390978,0.086166
