"disease","country","mean_value","lower_95","upper_95","median_value"
"COVID-19","NAM",0.280719,-0.081486,0.666583,0.251137
"HPV","NAM",22.367812,19.913168,24.911265,22.384228
"HepB","NAM",2.738959,2.015049,3.652534,2.699892
"Hib","NAM",0.692497,0.523625,0.903675,0.687792
"Measles","NAM",3.153022,2.496857,3.700829,3.158923
"PCV","NAM",0.380126,0.133786,0.660407,0.378615
"Rota","NAM",0.285759,0.213031,0.368126,0.285232
"Rubella","NAM",-0.04261,-0.20839,0.051207,-0.028696
"Typhoid","NAM",0.301486,0.013048,0.955909,0.219492
