"disease","country","mean_value","lower_95","upper_95","median_value"
"COVID-19","NAM",8.79574,2.492672,18.493329,8.216734
"HPV","NAM",1117.25943,973.069311,1263.280327,1115.116082
"HepB","NAM",71.659819,53.084028,94.778776,70.901827
"Hib","NAM",47.662124,36.66359,61.217207,47.307033
"Measles","NAM",193.447449,153.3065,226.289666,193.777708
"PCV","NAM",27.109927,10.833847,44.828216,26.931429
"Rota","NAM",17.733362,13.163369,22.647014,17.673953
"Rubella","NAM",-3.009898,-12.123323,2.050899,-2.153286
"Typhoid","NAM",11.136545,1.017624,38.656499,7.171821
