"disease","country","mean_value","lower_95","upper_95","median_value"
"COVID-19","PRY",8.413569,3.601762,16.706818,6.914943
"HPV","PRY",715.218394,602.903906,834.505469,715.409911
"HepB","PRY",17.13454,12.754887,25.229421,16.501049
"Hib","PRY",40.99577,28.096356,56.79873,40.302973
"Measles","PRY",224.791562,168.155645,271.451327,226.073563
"PCV","PRY",38.220306,11.403179,65.912394,37.413707
"Rota","PRY",13.740287,3.089476,23.370405,13.915619
"Rubella","PRY",10.012341,-0.403568,31.338636,7.99621
"Typhoid","PRY",3.000598,0.274395,14.405177,1.926547
