"disease","country","mean_value","lower_95","upper_95","median_value"
"COVID-19","PRY",0.246805,0.07895,0.548594,0.193224
"HPV","PRY",16.474532,14.330659,18.83912,16.450545
"HepB","PRY",0.637506,0.457902,0.951378,0.612127
"Hib","PRY",0.523977,0.363934,0.727597,0.515686
"Measles","PRY",3.084797,2.322955,3.710814,3.100407
"PCV","PRY",0.47854,0.11272,0.85024,0.468988
"Rota","PRY",0.1796,0.035253,0.30764,0.182681
"Rubella","PRY",0.142804,0.002699,0.453832,0.102645
"Typhoid","PRY",0.088859,0.004041,0.356049,0.060233
