"disease","country","mean_value","lower_95","upper_95","median_value"
"COVID-19","MAR",0.084525,0.035072,0.204647,0.076091
"HPV","MAR",18.725543,15.310799,22.109652,18.723994
"HepB","MAR",3.021104,2.491761,3.589288,3.017382
"Hib","MAR",1.275954,0.907856,1.76028,1.279162
"Measles","MAR",10.747709,8.180458,13.209868,10.730178
"PCV","MAR",0.926421,0.220148,1.621645,0.951883
"Rota","MAR",0.372589,0.119433,0.565258,0.369042
"Rubella","MAR",0.156187,0.029849,0.328344,0.14133
"Typhoid","MAR",0.087837,0.031717,0.244856,0.074094
