"disease","country","mean_value","lower_95","upper_95","median_value"
"COVID-19","EGY",0.060816,0.026944,0.095656,0.05983
"HPV","EGY",4.510728,3.532128,5.485976,4.512145
"HepB","EGY",4.882459,4.069004,5.743579,4.867632
"Hib","EGY",0.738643,0.350538,1.175208,0.724636
"Measles","EGY",2.162556,1.581014,2.713615,2.15367
"PCV","EGY",0.453181,-0.944288,1.602913,0.481054
"Rota","EGY",0.734921,-0.590214,1.818128,0.78119
"Rubella","EGY",0.099586,0.035308,0.194867,0.094643
