"disease","country","mean_value","lower_95","upper_95","median_value"
"COVID-19","IRQ",21.575674,7.569049,47.019637,19.261428
"HPV","IRQ",590.37078,521.123073,655.785752,589.490792
"HepB","IRQ",53.891876,44.359108,64.422646,53.628449
"Hib","IRQ",56.311103,32.98581,82.55033,56.177475
"Measles","IRQ",285.568202,211.908058,355.303114,284.976974
"PCV","IRQ",34.900128,-29.919189,111.524167,34.891579
"Rota","IRQ",21.675711,-3.862807,51.245884,19.607099
"Rubella","IRQ",9.67218,0.880921,23.133238,8.743067
