"disease","country","mean_value","lower_95","upper_95","median_value"
"COVID-19","IRQ",0.596429,0.14489,1.343787,0.53187
"HPV","IRQ",8.63593,7.663053,9.551994,8.637175
"HepB","IRQ",2.007947,1.64935,2.432283,1.996447
"Hib","IRQ",0.766856,0.437809,1.141686,0.765579
"Measles","IRQ",4.112344,3.066001,5.12008,4.100934
"PCV","IRQ",0.470017,-0.445054,1.554965,0.470411
"Rota","IRQ",0.301548,-0.062773,0.720054,0.271251
"Rubella","IRQ",0.136205,0.015726,0.338881,0.115973
