"disease","country","mean_value","lower_95","upper_95","median_value"
"COVID-19","ARM",0.118604,0.001012,0.269219,0.132332
"HPV","ARM",27.273111,23.016858,31.243055,27.439634
"HepB","ARM",2.703948,2.144337,3.383308,2.684192
"Hib","ARM",0.62808,0.282025,1.036179,0.604223
"Measles","ARM",2.132315,1.617292,2.614173,2.133153
"PCV","ARM",0.498508,-0.014331,1.022137,0.487975
"Rota","ARM",0.102339,-0.056699,0.278475,0.094648
"Rubella","ARM",0.159937,-0.061741,0.508849,0.132691
"Typhoid","ARM",0.003439,0.000251,0.006339,0.002593
