"disease","country","mean_value","lower_95","upper_95","median_value"
"COVID-19","DMA",0,0,0,0
"HPV","DMA",1240.038322,1053.476108,1448.877402,1239.069836
"HepB","DMA",10.204572,6.972357,15.957146,9.774039
"Measles","DMA",208.006843,155.116953,257.945135,208.088189
"Rubella","DMA",9.403781,-7.558838,31.687082,7.624338
