"disease","country","mean_value","lower_95","upper_95","median_value"
"COVID-19","WSM",0.051745,0,0.188981,0.037796
"HPV","WSM",8.61297,1.790733,38.40392,5.819857
"HepB","WSM",4.87251,3.604135,6.242484,4.865547
"Hib","WSM",0.611208,0.305483,0.857496,0.623296
"Measles","WSM",1.524085,1.211185,1.784193,1.521801
"PCV","WSM",0.551632,-1.491143,2.361038,0.639052
"Rota","WSM",0.125636,-0.448236,0.659759,0.114639
"Rubella","WSM",0.233307,-0.19054,0.741397,0.217843
"Typhoid","WSM",0.156698,0.02163,0.519205,0.126305
