"disease","country","mean_value","lower_95","upper_95","median_value"
"COVID-19","NIC",0.056482,0.003105,0.117262,0.050314
"HPV","NIC",9.477209,8.383496,10.678779,9.437826
"HepB","NIC",1.015385,0.826301,1.209416,1.015041
"Hib","NIC",1.075972,0.819725,1.34465,1.075619
"Measles","NIC",4.957833,3.810127,5.952507,4.970888
"PCV","NIC",1.019784,0.462467,1.600108,1.035043
"Rota","NIC",0.328597,0.230163,0.437093,0.32779
"Rubella","NIC",0.151573,0.003635,0.450321,0.116099
