"disease","country","mean_value","lower_95","upper_95","median_value"
"COVID-19","SWZ",0.05836,0.023369,0.133351,0.056671
"HPV","SWZ",28.908256,25.308411,32.996348,28.820542
"HepB","SWZ",4.929331,3.728787,6.57169,4.8415
"Hib","SWZ",1.638754,1.241471,2.174028,1.612877
"Measles","SWZ",2.474696,1.831861,3.124804,2.462603
"PCV","SWZ",0.912101,0.532522,1.326517,0.904996
"Rota","SWZ",0.871293,0.751622,1.010375,0.868621
"Rubella","SWZ",-0.004332,-0.522863,0.752306,-0.019325
"Typhoid","SWZ",0.403302,0.016988,1.614976,0.269745
