"disease","country","mean_value","lower_95","upper_95","median_value"
"COVID-19","FJI",3.324874,1.23676,7.383911,3.056962
"HPV","FJI",554.318677,386.584039,814.961049,534.736415
"HepB","FJI",112.82445,90.00445,135.851949,112.447998
"Hib","FJI",103.469924,79.03744,135.781837,101.885033
"Measles","FJI",229.365766,177.541222,280.781275,228.604483
"PCV","FJI",62.14981,18.496913,113.440636,61.074335
"Rota","FJI",17.732828,7.867537,30.591607,17.541553
"Rubella","FJI",26.389154,18.456305,34.042325,26.255984
"Typhoid","FJI",4.528536,0.575459,18.547722,2.876328
