"disease","country","mean_value","lower_95","upper_95","median_value"
"COVID-19","FJI",0.128579,0.056194,0.26338,0.119229
"HPV","FJI",17.965492,10.368013,30.295818,17.008427
"HepB","FJI",4.509894,3.517522,5.542521,4.500655
"Hib","FJI",1.070603,0.817883,1.404708,1.057504
"Measles","FJI",3.33455,2.598325,4.073028,3.321569
"PCV","FJI",0.847902,0.207381,1.59788,0.829024
"Rota","FJI",0.275527,0.1267,0.467084,0.273066
"Rubella","FJI",0.363697,0.151088,0.615269,0.357794
"Typhoid","FJI",0.09768,0.016986,0.303012,0.081562
