"disease","country","mean_value","lower_95","upper_95","median_value"
"COVID-19","BLZ",0.145678,0.05274,0.270331,0.144867
"HPV","BLZ",21.323435,16.876715,27.856491,21.06588
"HepB","BLZ",0.537585,0.155741,1.218633,0.532613
"Hib","BLZ",0.381136,0.267622,0.521695,0.373684
"Measles","BLZ",3.726475,2.83888,4.545671,3.723185
"PCV","BLZ",0.201942,-0.48381,0.821133,0.194759
"Rota","BLZ",0.074853,-0.0592,0.21563,0.071215
"Rubella","BLZ",0.211568,-0.090734,0.64552,0.184136
"Typhoid","BLZ",0.137741,0.00638,0.575808,0.098285
