"disease","country","mean_value","lower_95","upper_95","median_value"
"COVID-19","CUB",9.248146,3.965936,18.590601,8.474621
"HPV","CUB",572.394688,447.33602,708.198964,578.187015
"HepB","CUB",19.849576,16.02506,24.614966,19.590711
"Hib","CUB",12.419392,8.455643,17.292035,12.302569
"Measles","CUB",264.929123,189.425982,327.993363,268.13262
"PCV","CUB",10.303409,-19.130839,33.921845,11.752854
"Rota","CUB",1.6037,-2.150719,5.077453,1.572099
"Rubella","CUB",12.215013,0.838305,28.510504,10.292271
