"disease","country","mean_value","lower_95","upper_95","median_value"
"COVID-19","FSM",1.14438,0.410585,1.698844,1.147002
"HPV","FSM",554.568775,458.655519,657.78072,552.912997
"HepB","FSM",150.003397,116.881308,191.27185,148.802711
"Hib","FSM",148.586996,103.787808,206.714568,144.815886
"Measles","FSM",190.55997,154.758612,217.680355,192.172727
"PCV","FSM",117.224978,38.385848,203.33457,113.890426
"Rota","FSM",52.07198,4.705551,93.69509,53.61341
"Rubella","FSM",13.432246,-0.231759,27.508871,13.288843
"Typhoid","FSM",3.359803,0.138661,23.252765,1.207026
