"disease","country","mean_value","lower_95","upper_95","median_value"
"COVID-19","FSM",0,0,0,0
"HPV","FSM",15.201374,12.386526,18.440622,15.181606
"HepB","FSM",4.528077,2.725755,6.841251,4.291663
"Hib","FSM",2.146098,1.491341,3.002944,2.090466
"Measles","FSM",2.553068,2.059579,2.924067,2.576696
"PCV","FSM",1.689072,0.530559,2.955344,1.636513
"Rota","FSM",0.7639,0.066251,1.378979,0.784241
"Rubella","FSM",0.15166,-0.065742,0.417364,0.134556
"Typhoid","FSM",0.029986,0.003998,0.092084,0.025283
