"disease","country","mean_value","lower_95","upper_95","median_value"
"COVID-19","UZB",0.04902,0.020372,0.081447,0.051357
"HPV","UZB",7.213835,6.225623,8.23131,7.223287
"HepB","UZB",3.110965,2.508051,3.768625,3.097503
"Hib","UZB",1.320497,0.782239,1.830337,1.316586
"Measles","UZB",1.70492,1.285892,2.103864,1.702889
"PCV","UZB",0.812233,-0.061571,1.516094,0.814824
"Rota","UZB",0.313612,-0.042505,0.603518,0.315515
"Rubella","UZB",0.261008,0.031963,0.754782,0.204043
"Typhoid","UZB",0.147101,0.006471,0.734183,0.076464
