"disease","country","mean_value","lower_95","upper_95","median_value"
"COVID-19","DJI",0.013,0.001898,0.034633,0.00854
"HPV","DJI",14.249745,11.537925,17.508864,14.127575
"HepB","DJI",3.867093,2.976267,5.109697,3.7937
"Hib","DJI",2.279631,1.426356,3.540774,2.197306
"Measles","DJI",11.228548,8.793605,13.612224,11.191704
"PCV","DJI",1.54866,-0.333432,3.415273,1.479767
"Rota","DJI",0.749734,0.118772,1.285195,0.775466
"Rubella","DJI",0.016344,-0.7125,0.619711,0.056568
"Typhoid","DJI",0.45463,0.040438,2.214272,0.253432
