"disease","country","mean_value","lower_95","upper_95","median_value"
"COVID-19","GUY",0.152226,0.068227,0.357377,0.142951
"HPV","GUY",10.205414,8.456395,12.311007,10.081412
"HepB","GUY",0.747428,0.366625,1.239883,0.733794
"Hib","GUY",0.651429,0.483372,0.87337,0.641738
"Measles","GUY",3.071863,2.296672,3.73076,3.082406
"PCV","GUY",0.53153,0.276206,0.878325,0.506377
"Rota","GUY",0.302896,0.143911,0.490318,0.300364
"Rubella","GUY",0.20171,0.01555,0.54567,0.173708
"Typhoid","GUY",0.143822,0.006028,0.640719,0.085056
