"disease","country","mean_value","lower_95","upper_95","median_value"
"COVID-19","VCT",0.002072,0,0,0
"HPV","VCT",18.531422,16.178505,21.097095,18.502392
"HepB","VCT",0.165077,0.127548,0.207553,0.164392
"Measles","VCT",4.672788,3.402486,5.913906,4.656965
"Rubella","VCT",0.126942,-0.21096,0.616235,0.093719
