"disease","country","mean_value","lower_95","upper_95","median_value"
"COVID-19","JOR",0.525522,0.149985,1.148168,0.48125
"HPV","JOR",1.889245,1.402363,2.503809,1.863597
"HepB","JOR",2.026392,1.48654,3.448203,1.883394
"Hib","JOR",0.39594,0.285322,0.539697,0.388944
"Measles","JOR",3.56532,2.738234,4.373929,3.559446
"PCV","JOR",0.167072,-0.869373,1.009053,0.141634
"Rota","JOR",0.114391,-0.015011,0.264113,0.111247
"Rubella","JOR",0.166962,0.07491,0.28586,0.161235
