"disease","country","mean_value","lower_95","upper_95","median_value"
"COVID-19","TKM",0.099041,0.006796,0.178318,0.094018
"HPV","TKM",5.285569,4.604372,6.066522,5.268538
"HepB","TKM",4.205568,3.273637,5.504991,4.145552
"Hib","TKM",1.666504,1.07166,2.41683,1.638846
"Measles","TKM",3.285567,2.525558,3.962569,3.309504
"PCV","TKM",0.931712,-1.053483,2.963223,0.910522
"Rota","TKM",0.507381,-0.383431,1.550595,0.521394
"Rubella","TKM",0.259713,0.026276,0.726756,0.201506
