"disease","country","mean_value","lower_95","upper_95","median_value"
"COVID-19","TKM",2.985389,1.173335,5.4468,2.784665
"HPV","TKM",188.440574,163.52854,216.581789,187.393041
"HepB","TKM",140.078528,117.190547,165.611457,139.545859
"Hib","TKM",117.298754,76.771083,169.190294,115.375881
"Measles","TKM",227.969825,174.068716,274.542123,229.689607
"PCV","TKM",66.419796,-68.430484,204.58162,64.844267
"Rota","TKM",35.608254,-24.796745,106.993897,36.62145
"Rubella","TKM",18.368799,1.624452,41.202448,16.359334
