"disease","country","mean_value","lower_95","upper_95","median_value"
"COVID-19","JAM",13.930616,6.863786,25.796228,13.816285
"HPV","JAM",286.257339,247.676328,323.912661,286.744407
"HepB","JAM",8.55518,6.961319,10.477983,8.514432
"Hib","JAM",10.44488,7.369124,14.42702,10.194855
"Measles","JAM",205.02886,149.305099,250.239715,206.457899
"PCV","JAM",7.123433,5.113003,9.600714,6.976384
"Rota","JAM",3.316652,2.323675,4.807592,3.238667
"Rubella","JAM",12.824247,0.254469,22.333709,14.514339
