"disease","country","mean_value","lower_95","upper_95","median_value"
"COVID-19","JAM",0.562261,0.22178,1.035398,0.551283
"HPV","JAM",9.898102,8.50653,11.332271,9.928116
"HepB","JAM",0.235272,0.159536,0.35346,0.226156
"Hib","JAM",0.121058,0.081437,0.173525,0.117742
"Measles","JAM",2.815135,2.067729,3.434397,2.832069
"PCV","JAM",0.080909,0.055511,0.113133,0.078519
"Rota","JAM",0.039514,0.030962,0.058815,0.038809
"Rubella","JAM",0.177752,-0.004365,0.413829,0.168244
