"disease","country","mean_value","lower_95","upper_95","median_value"
"COVID-19","ALB",0.705343,0.370869,1.203738,0.663756
"HPV","ALB",5.860041,5.006081,6.78973,5.849161
"HepB","ALB",2.434079,1.99352,2.898889,2.429044
"Hib","ALB",0.478984,0.28605,0.702551,0.475563
"Measles","ALB",2.454958,1.836783,2.999691,2.463185
"PCV","ALB",0.339238,0.076009,0.634353,0.336977
"Rota","ALB",0.041073,-0.116573,0.192201,0.038289
"Rubella","ALB",0.135954,-0.000545,0.405273,0.104648
"Typhoid","ALB",0.021715,2.7e-05,0.167692,0.003697
