"disease","country","mean_value","lower_95","upper_95","median_value"
"COVID-19","ZAF",0.493371,0.158349,1.228294,0.404673
"HPV","ZAF",10.285515,9.387479,11.23665,10.287769
"HepB","ZAF",6.264798,4.983598,7.713613,6.263973
"Hib","ZAF",1.238884,0.938588,1.631228,1.223345
"Measles","ZAF",3.081823,2.329479,3.844885,3.066156
"PCV","ZAF",0.741355,0.155733,1.513114,0.723791
"Rota","ZAF",0.449157,0.210902,0.735661,0.436874
"Rubella","ZAF",0.167903,-0.158984,0.553445,0.161075
"Typhoid","ZAF",0.382223,0.035108,1.349635,0.252832
