"disease","country","mean_value","lower_95","upper_95","median_value"
"COVID-19","COL",0.301323,0.05363,0.60513,0.243489
"HPV","COL",7.418112,6.840059,8.06614,7.409957
"HepB","COL",0.94229,0.742907,1.29646,0.92383
"Hib","COL",0.471445,0.335096,0.666561,0.458858
"Measles","COL",3.560235,2.619425,4.461267,3.56035
"PCV","COL",0.352661,0.115907,0.811115,0.334525
"Rota","COL",0.143116,0.073223,0.221094,0.145524
"Rubella","COL",0.128257,0.020689,0.338909,0.103609
"YF","COL",2.77568,0.798031,6.405594,2.480121
