"disease","country","mean_value","lower_95","upper_95","median_value"
"COVID-19","MDG",0.030347,-0.128585,0.206085,0.028953
"HPV","MDG",32.374979,25.532741,42.128653,31.953629
"HepB","MDG",5.443817,4.45389,6.521477,5.424004
"Hib","MDG",2.992182,1.682113,4.393042,3.042142
"Measles","MDG",5.348973,4.351834,6.208132,5.356187
"PCV","MDG",1.994179,-0.25515,4.163017,2.08522
"Rota","MDG",2.253276,1.298522,3.148728,2.249378
"Rubella","MDG",0.229769,0.03725,0.578788,0.197662
"Typhoid","MDG",2.072235,0.199153,9.192257,1.20774
