"disease","country","mean_value","lower_95","upper_95","median_value"
"COVID-19","MDG",1.795289,-0.878036,5.228741,1.610144
"HPV","MDG",1695.782054,1413.243067,1963.092493,1701.036952
"HepB","MDG",142.386158,116.008051,170.23671,141.884706
"Hib","MDG",206.813045,120.104315,300.711614,210.145296
"Measles","MDG",356.317074,291.889069,411.898161,357.0283
"PCV","MDG",139.772117,-10.398714,282.80242,144.90255
"Rota","MDG",121.601749,58.572573,181.771131,121.346398
"Rubella","MDG",16.470663,3.186393,42.342342,13.705759
"Typhoid","MDG",90.788805,6.756754,453.087376,40.184377
