"disease","country","mean_value","lower_95","upper_95","median_value"
"COVID-19","SLV",0.141088,0.069404,0.269214,0.142074
"HPV","SLV",6.336818,5.524769,7.251746,6.323048
"HepB","SLV",0.547123,0.423231,0.712494,0.537311
"Hib","SLV",0.666061,0.481215,0.937667,0.65373
"Measles","SLV",5.78827,4.458364,6.946899,5.802539
"PCV","SLV",0.480302,0.073996,0.862015,0.469189
"Rota","SLV",0.195968,0.110941,0.292794,0.193108
"Rubella","SLV",0.130373,0.018044,0.326987,0.109557
"Typhoid","SLV",0.030252,0.003086,0.133592,0.019729
