"disease","country","mean_value","lower_95","upper_95","median_value"
"COVID-19","BLR",0.489109,0.266254,0.762339,0.492095
"HPV","BLR",6.288275,4.904442,7.626846,6.321124
"HepB","BLR",1.872571,1.499687,2.347161,1.857083
"Hib","BLR",0.137759,0.00723,0.281838,0.131849
"Measles","BLR",3.107926,2.327796,3.814098,3.131571
"PCV","BLR",0.112008,-0.194999,0.398069,0.121503
"Rota","BLR",0.010925,-0.059015,0.093611,0.010548
"Rubella","BLR",0.22606,0.051671,0.528862,0.19743
